CaseID,tm_start,tm_finish,duration,QFLAG,weight,xacslang,xspanish,xvaccine,xideo,xparty7,urb_sub_rur,DeviceType,Browser,Q1,Q3,DOVQ4Order,Q4,Q5,Q7,DOVQ7aOrder,Q7a,Q7Text,DOVQ7bOrder,Q7ba,Q7bb,Q7bc,Q7bd,Q7be,Q7bf,Q7c,Q7z,Q8a,Q8b,Q8c,Q8d,Q8e,Q9,Q9a,DOVQ11Order,Q11,Q12,DOVQ13Order,Q13,Q14,Q20,us_born,ppage,ppagecat,ppagect4,ppeduc,ppeducat,ppethm,ppgender,pphhhead,pphhsize,pphouse,ppincimp,ppmarit,ppmsacat,ppreg4,ppreg9,pprent,ppstaten,ppt01,ppt25,ppt612,ppt1317,ppt18ov,ppwork,fips,ppp20071,TQ1,TQ3,TQ4,TQ5,TQ7,TQ7a,TQ7b,TQ7c,TQ7z,TQ8,TQ9,TQ9a,TQ11,TQ12,TQ13,TQ14,TQ20,speeder,refusers
1152,2/28/2021 18:34:34,2/28/2021 18:37:36,182,1,.2405,2,1,3,3,5,3,3,Safari iPhone,2,3,1,1,2,3,"_2,_1,_4,_5,_3,_6,refused",1, ,"c,b,a,d,e,f",3,2,4,2,2,3,88,1,1,2,3,3,4,1,88,2,1,2,1,1,3,1,2,30,2,2,12,4,4,2,0,5,1,5,5,1,3,5,1,59,0,0,0,0,5,4,12095,2,5,9,3,5,4,10,32, ,15,27,9, ,7,9,16,8,10,0,0
1153,2/28/2021 18:35:32,2/28/2021 18:37:30,118,1,1.6256,5,1,1,2,7,3,8,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,7,1,1,1,2,88,1,88,2,1,1,2,1,2,1,3,36,3,2,12,4,1,2,1,2,1,16,1,1,4,9,1,91,0,0,0,0,2,1,53061,88,7,3, ,4,4, , ,17,7,18,6, ,6,8,8,7,4,0,0
1154,2/28/2021 18:36:07,2/28/2021 18:37:46,99,1,1.329,5,1,1,6,1,3,7,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,3,3,88,1,88,2,1,1,1,1,88,1,3,48,4,3,11,3,1,2,1,4,1,16,1,1,1,1,1,14,0,0,2,0,2,1,25013,2,14, , , , , , , , ,17,10, ,7,7,5, ,3,0,0
1155,2/28/2021 18:36:47,2/28/2021 18:40:08,201,1,1.903,1,1,1,99,4,1,8,Chrome,2,3,1,2,3,4,"_3,_2,_5,_1,_4,_6,refused",1, ,"b,c,d,e,f,a",4,3,4,3,2,4,88,99,3,4,4,3,5,2,88,2,3,4,1,2,1,1,1,26,2,1,8,1,4,1,0,3,1,10,5,1,3,7,3,74,0,0,0,0,3,1,48441,88,8,7,5,7,10,11,34, ,18,25,5, ,7,9,11,6,5,0,0
1156,2/28/2021 18:36:59,2/28/2021 18:40:58,239,1,1.7151,1,1,3,1,5,1,3,Safari iPhone,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,1,1,2,2,4,2,1,88,1,1,1,2,1,2,99,1,19,1,1,9,2,4,1,0,2,1,13,5,1,2,4,2,41,0,0,0,0,2,1,27053,88,4,4, ,6,77, , ,8,4,58,8, ,7,7,8,13,1,0,0
1157,2/28/2021 18:37:49,2/28/2021 18:46:28,519,1,1.0092,5,1,1,6,3,1,10,Firefox,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,7,1,1,1,2,88,2,88,1,1,1,2,1,4,1,3,29,2,1,12,4,5,1,1,3,1,15,5,1,4,9,2,93,0,0,0,0,3,1,6085,2,4,4, ,8,6, , ,8,68,12,5, ,3,7,4,7,361,0,0
1158,2/28/2021 18:37:51,2/28/2021 18:40:19,148,1,1.2371,5,1,1,2,3,3,4,Safari,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,4,7,2,1,1,2,88,2,88,1,1,2,1,1,2,1,3,64,5,4,10,3,1,2,1,2,1,11,1,1,1,2,1,23,0,0,0,0,2,3,42003,1,6,5, ,10,6, , ,11,12,27,8, ,7,8,8,11,5,0,0
1159,2/28/2021 18:38:17,2/28/2021 18:40:03,106,1,.3648,1,1,3,2,5,3,3,Safari iPhone,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,1,1,2,88,1,1,1,1,1,88,5,1,38,3,2,14,4,4,2,1,4,1,20,1,1,3,5,1,56,0,2,0,0,2,1,37183,2,10, , , , , , , , ,22,7, ,3,7,4, ,8,0,0
1160,2/28/2021 18:38:39,2/28/2021 18:41:52,193,1,.2636,1,2,3,2,7,3,10,Edge,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,2,1,1,1,3,1,1,88,2,1,1,1,1,3,1,2,41,3,2,12,4,4,1,0,2,1,16,1,1,4,9,1,93,0,0,0,0,2,1,6037,88,7,7, ,10,9, , ,14,13,33,8, ,12,11,11,11,6,0,0
1161,2/28/2021 18:38:41,2/28/2021 18:40:22,101,1,1.2961,5,1,1,6,2,2,4,Safari,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,3,3,2,2,88,4,88,2,1,2,1,1,88,1,3,66,6,4,11,3,1,1,1,3,1,16,1,1,4,9,1,93,0,0,0,0,3,2,6073,2,9, , , , , , , , ,23,10, ,8,8,8, ,8,0,0
1162,2/28/2021 18:38:53,2/28/2021 18:41:54,181,1,2.4702,5,1,1,4,5,1,10,Firefox,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,2,1,2,1,2,88,1,88,1,1,2,2,1,4,1,3,31,2,2,8,1,1,1,0,2,1,16,5,1,3,7,1,71,0,0,0,0,2,2,5119,1,5,10, ,10,22, , ,10,7,20,4, ,9,16,12,17,9,0,0
1163,2/28/2021 18:39:59,2/28/2021 18:41:49,110,1,1.4133,5,1,1,2,7,1,10,Firefox,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,2,2,88,3,88,1,1,1,1,1,88,1,3,75,7,4,11,3,1,2,1,2,1,10,1,1,4,8,1,88,0,0,0,0,2,5,32003,88,8, , , , , , , , ,25,6, ,12,10,11, ,7,0,0
1164,2/28/2021 18:40:16,2/28/2021 18:43:56,220,1,1.5718,5,1,1,5,1,1,10,Firefox,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,4,7,1,1,1,4,88,3,88,1,3,2,1,2,3,1,3,51,4,3,10,3,1,1,1,3,1,13,3,1,2,3,1,31,0,0,0,1,2,1,39153,2,11,5, ,11,7, , ,21,13,37,8, ,11,9,18,24,18,0,0
1165,2/28/2021 18:41:12,2/28/2021 18:44:38,206,1,2.1357,5,1,1,6,1,2,3,Safari iPhone,2,5, ,88,2,88, ,88, , ,88,88,88,88,88,88,88,88,5,5,5,5,88,5,4,1,2,4,2,2,1,1,3,30,2,2,10,3,1,2,0,4,1,9,1,0,4,8,3,82,0,1,1,0,2,4,16003,1,11,76, ,6, , , , , ,39,6,6,7,9,10,9,7,0,0
1166,2/28/2021 18:42:43,2/28/2021 18:45:00,137,1,2.6074,5,1,1,2,6,1,10,Chrome,2,2, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,2,1,1,2,2,88,2,88,1,3,1,2,2,2,1,3,46,4,3,13,4,3,1,1,2,1,17,6,1,3,5,1,56,0,0,0,0,2,1,37183,88,11,3, ,5,6, , ,16,13,15,5, ,8,6,8,6,5,0,0
1167,2/28/2021 18:45:24,2/28/2021 18:47:15,111,1,1.2885,5,1,1,4,7,1,10,Edge,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,2,2,88,1,88,2,1,1,2,1,88,1,3,93,7,4,9,2,1,1,1,2,4,7,1,1,3,7,1,74,0,0,0,0,2,5,48215,88,12, , , , , , , , ,24,8, ,8,10,13, ,7,0,0
1168,2/28/2021 18:45:50,2/28/2021 18:48:15,145,1,1.021,5,1,1,4,5,2,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,1,4,88,3,88,1,1,1,1,1,88,1,3,70,6,4,12,4,1,1,1,4,1,19,1,0,1,1,1,11,0,0,0,0,4,5,23003,2,13, , , , , , , , ,43,13, ,10,11,12, ,8,0,0
1169,2/28/2021 18:53:39,2/28/2021 18:56:23,164,1,1.1342,5,1,1,6,7,3,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,2,2,88,2,88,2,1,1,1,1,88,1,3,72,6,4,9,2,1,1,1,1,1,13,1,1,1,1,1,11,0,0,0,0,1,5,23031,2,9, , , , , , , , ,45,11, ,20,16,20, ,8,0,0
1170,2/28/2021 18:54:20,2/28/2021 18:57:38,198,1,2.216,5,1,1,2,7,3,8,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,7,1,1,2,5,88,2,88,2,1,1,2,2,2,1,3,49,4,3,9,2,1,2,0,3,1,17,4,0,3,6,1,61,0,0,0,0,3,6,21213,1,10,4, ,8,8, , ,28,8,30,9, ,9,5,18,8,9,0,0
1171,2/28/2021 18:55:30,2/28/2021 20:44:48,6558,1,1.1715,5,1,1,6,1,3,3,Safari iPhone,2,2, ,88,1,99, ,88, , ,88,88,88,88,88,88,88,1,3,3,2,3,88,3,88,2,3,1,2,2,2,1,3,74,6,4,9,2,1,1,1,2,2,21,1,1,1,2,1,23,1,0,0,0,1,2,42029,1,9,10, ,9,3, , , ,68,75,50, ,15,12,14,10,9,0,0
1172,2/28/2021 18:56:23,2/28/2021 18:58:42,139,1,.2848,1,1,3,6,3,2,8,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,3,3,3,2,3,4,88,2,3,5,2,2,88,2,1,39,3,2,11,3,4,1,1,4,4,12,1,1,4,8,1,86,0,0,1,1,2,1,4021,1,6, , , , , , , , ,42,8, ,7,11,26, ,10,0,0
1173,2/28/2021 18:57:49,2/28/2021 18:59:42,113,1,1.5237,5,1,1,3,7,1,10,Edge,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,2,2,88,1,88,1,1,1,1,1,88,1,3,65,6,4,12,4,1,2,1,2,1,17,3,1,4,8,1,88,0,0,0,0,2,5,32003,2,9, , , , , , , , ,30,8, ,11,15,16, ,8,0,0
1174,2/28/2021 18:57:49,2/28/2021 19:04:15,386,1,1.9297,5,1,1,4,3,1,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,7,1,1,2,1,88,5,2,2,1,1,2,1,4,1,3,50,4,3,9,2,3,1,1,2,3,20,1,1,1,2,1,21,0,0,0,0,2,1,36061,2,136,5, ,13,7, , ,27,27,26,18,8,10,13,22,12,15,0,0
1175,2/28/2021 18:59:21,2/28/2021 19:04:30,309,1,.2279,5,1,2,4,6,1,10,Edge,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,1,7,2,2,1,2,2,3,88,2,1,2,1,1,2,1,3,62,5,4,10,3,2,2,1,1,1,12,1,1,3,5,1,59,0,0,0,0,1,2,12031,1,21,10, ,10,9, , ,27,17,38,47, ,18,13,14,12,40,0,0
1176,2/28/2021 19:00:42,2/28/2021 19:04:05,203,1,.392,2,1,3,4,5,3,8,Chrome,2,5, ,88,3,88, ,88, , ,88,88,88,88,88,88,88,88,5,4,4,4,4,5,2,1,3,3,2,2,2,4,2,32,2,2,10,3,4,2,1,1,3,6,6,1,1,1,2,14,0,0,0,0,1,1,25005,88,14,9, ,6, , , , , ,17,12,13,10,33,14,39,13,0,0
1177,2/28/2021 19:03:04,2/28/2021 19:31:06,1682,1,.473,5,1,2,4,7,1,3,Safari iPhone,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,3,7,1,1,1,3,2,2,88,2,1,2,2,1,2,1,3,47,4,3,10,3,2,1,1,1,3,17,1,1,3,7,2,74,0,0,0,0,1,1,48113,2,13,35, ,16,57, , ,335,79,211,167, ,67,249,394,21,10,0,0
1178,2/28/2021 19:04:07,2/28/2021 19:06:00,113,1,2.4229,5,1,1,1,6,2,10,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,5,1,1,1,4,88,2,88,1,1,1,1,1,2,1,3,28,2,1,13,4,1,2,0,3,1,18,5,0,1,1,1,12,0,0,0,0,3,1,33009,88,3,6, ,6,5, , ,9,6,11,9, ,4,3,20,6,4,0,0
1179,2/26/2021 20:10:57,2/28/2021 19:10:44,169187,1,.5401,2,2,3,5,3,3,3,Safari iPhone,2,4, ,88,3,4,"_3,_5,_1,_4,_2,_6,refused",1, ,"d,e,b,a,f,c",2,4,4,2,4,4,88,1,2,2,2,2,2,4,88,2,3,4,1,2,2,1,2,40,3,2,10,3,4,1,1,4,2,17,1,1,3,5,2,59,0,0,1,1,2,1,12086,88,5,45, ,9,7,21,29, ,19,21,9, ,8,7,16,6,8,0,0
1180,2/28/2021 19:07:49,2/28/2021 19:10:50,181,1,2.123,5,1,1,4,6,3,8,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,4,2,1,1,1,2,88,2,88,1,1,2,1,2,3,1,3,43,3,2,9,2,1,1,0,3,1,12,5,1,2,3,1,34,0,0,0,0,3,6,26121,99,7,5, ,5,10, , ,30,17,21,6, ,9,10,22,10,7,0,0
1181,2/28/2021 19:10:19,2/28/2021 19:12:05,106,1,2.1611,5,1,1,2,7,1,3,Chrome iPhone,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,1,1,1,1,4,88,1,88,1,1,1,2,1,2,1,3,30,2,2,14,4,1,2,1,2,1,21,6,1,4,9,1,92,0,0,0,0,2,1,41051,88,8,3, ,3,7, , ,10,5,18,5, ,3,7,5,9,4,0,0
1182,2/28/2021 19:12:36,2/28/2021 19:17:46,310,1,.5564,5,1,2,4,7,1,8,Chrome,2,3,1,2,3,4,"_3,_2,_4,_1,_5,_6,refused",1, ,"d,b,f,e,a,c",2,3,3,2,1,3,88,1,4,4,4,3,5,2,88,2,3,3,2,2,3,2,3,39,3,2,9,2,2,2,1,8,3,1,3,1,2,3,2,33,0,1,4,1,2,4,17031,1,9,6,6,7,10,41,44, ,18,41,7, ,8,16,25,16,19,0,0
1183,2/28/2021 19:13:18,2/28/2021 19:16:23,185,1,.4695,1,1,3,4,6,1,8,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,7,2,2,2,2,2,2,88,1,1,1,1,2,2,1,1,42,3,2,12,4,4,1,0,2,1,15,6,1,4,8,1,84,0,0,0,0,2,1,8041,88,4,5, ,7,7, , ,15,11,25,8, ,7,9,9,9,43,0,0
1184,2/28/2021 19:13:31,2/28/2021 19:15:23,112,1,1.6454,5,1,1,6,1,3,3,Safari iPhone,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,2,1,88,4,88,1,1,3,1,1,88,1,3,76,7,4,9,2,1,2,1,2,2,5,2,1,3,5,2,54,0,0,0,0,2,3,51041,1,7, , , , , , , , ,31,8, ,11,11,10, ,7,0,0
1185,2/28/2021 19:13:24,2/28/2021 19:19:59,395,1,.2544,5,1,2,3,6,1,7,Chrome,2,1, ,88,1,1, ,88, , ,88,88,88,88,88,88,4,7,2,1,1,1,3,2,88,2,1,1,1,1,3,1,3,71,6,4,9,2,2,1,1,1,1,4,2,1,3,7,1,72,0,0,0,0,1,5,22017,2,46,12, ,10,15, , ,22,35,66,18, ,23,11,29,47,13,0,0
1186,2/28/2021 19:15:31,2/28/2021 19:24:59,568,1,.4908,5,1,2,4,3,1,8,Chrome,2,2, ,88,1,2,"_4,_1,_3,_5,_2,_6,refused",3, ,"b,f,e,c,d,a",2,4,4,2,2,4,88,7,3,3,3,3,4,4,88,1,99,4,2,2,4,1,3,39,3,2,9,2,2,1,0,5,3,1,6,1,3,5,2,54,0,2,1,0,2,4,51650,1,6,9, ,10,8,30,90, ,19,94,36, ,25,186,10,8,6,0,0
1188,2/28/2021 19:21:29,2/28/2021 19:24:27,178,1,1.6331,5,1,1,5,3,3,8,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,3,3,2,1,88,4,88,1,3,5,1,2,88,1,3,52,4,3,13,4,1,2,1,1,2,13,3,1,2,4,2,47,0,0,0,0,1,1,20177,2,11, , , , , , , , ,36,10, ,12,11,14, ,17,0,0
1189,2/28/2021 19:22:16,2/28/2021 19:23:52,96,1,.2422,1,1,3,4,6,1,3,Chrome iPhone,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,2,2,3,4,2,88,1,1,1,1,1,88,4,1,40,3,2,11,3,4,2,1,5,1,13,1,1,4,8,1,86,0,0,2,0,3,1,4019,2,8, , , , , , , , ,22,6, ,5,5,8, ,16,0,0
1190,2/28/2021 19:24:59,2/28/2021 19:30:12,313,1,2.0111,5,1,1,6,3,3,3,Safari iPhone,2,3,1,2,2,3,"_5,_4,_3,_1,_2,_6,refused",2, ,"a,c,f,e,d,b",3,3,3,2,3,4,88,1,4,4,3,3,88,3,88,1,3,5,1,2,2,1,3,25,2,1,9,2,1,2,1,2,1,12,1,1,2,4,1,43,0,0,0,0,2,1,29183,1,22,5,6,3,10,8,33, ,16,55,8, ,13,64,17,11,10,0,0
1191,2/28/2021 19:25:43,2/28/2021 19:29:07,204,1,2.8571,5,1,1,4,5,3,8,Chrome,2,4, ,88,3,4,"_2,_4,_1,_5,_3,_6,refused",1, ,"d,b,e,a,f,c",3,3,3,3,3,3,88,1,4,4,4,4,88,2,88,2,3,4,1,2,3,1,3,31,2,2,9,2,1,1,0,2,3,10,6,1,3,5,2,54,0,0,0,0,2,3,51087,88,7,6, ,7,6,16,46, ,24,23,9, ,8,6,8,13,4,0,0
1192,2/28/2021 18:58:03,2/28/2021 19:29:14,1871,1,.423,5,1,2,4,6,1,10,Chrome,2,4, ,88,2,4,"_4,_3,_5,_1,_2,_6,refused",1, ,"a,e,d,f,b,c",4,3,4,4,4,4,88,1,4,4,3,3,5,2,88,1,3,4,2,2,2,1,3,26,2,1,12,4,2,2,0,4,1,11,5,1,3,5,1,56,0,0,0,0,4,1,37057,2,8,6, ,6,4,10,30, ,23,48,9, ,6,9,12,8,6,0,0
1193,2/28/2021 19:26:33,2/28/2021 19:30:34,241,1,1.0819,5,1,1,2,4,2,8,Chrome,2,1, ,88,1,2,"_2,_3,_4,_1,_5,_6,refused",6,None available,"a,f,c,b,e,d",2,3,4,3,3,2,88,7,3,3,3,2,88,3,88,1,3,2,2,2,2,1,3,66,6,4,9,2,5,2,1,2,1,8,2,1,1,2,1,21,0,0,0,0,2,4,36075,2,9,7, ,7,11,20,41, ,11,28,14, ,13,19,14,11,10,0,0
1194,2/28/2021 19:27:56,2/28/2021 19:29:54,118,1,1.1429,5,1,1,4,4,2,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,1,88,3,88,1,1,1,1,1,88,1,3,70,6,4,14,4,1,1,1,2,1,18,1,1,4,8,1,86,0,0,0,0,2,5,4013,88,7, , , , , , , , ,20,16, ,11,7,13, ,6,0,0
1195,2/28/2021 19:34:24,2/28/2021 19:38:18,234,1,3.7309,5,1,1,4,3,1,10,MSIE,2,4, ,88,2,4,"_2,_4,_5,_1,_3,_6,refused",3, ,"d,a,b,e,f,c",3,2,3,2,2,3,88,1,3,3,3,3,88,3,88,2,3,4,1,2,2,1,3,20,1,1,7,1,1,2,0,4,1,11,5,0,2,3,3,32,0,0,0,0,4,6,18083,88,10,6, ,4,13,14,36, ,31,24,9, ,7,9,16,14,5,0,0
1196,2/28/2021 19:36:27,2/28/2021 19:39:48,201,1,.7808,2,1,3,5,6,2,8,Chrome,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,4,6,2,2,3,1,2,2,88,1,1,2,2,1,3,2,1,20,1,1,10,3,4,1,0,2,1,11,5,0,3,7,1,74,0,0,0,0,2,4,48241,88,7,4, ,6,6, , ,16,39,33,7, ,7,12,14,8,6,0,0
1197,2/28/2021 19:40:08,2/28/2021 19:44:32,264,1,.3128,5,1,2,2,7,3,3,Safari iPhone,2,3,2,1,1,2,"_3,_2,_5,_4,_1,_6,refused",6,Just want to,"b,d,c,a,f,e",2,2,3,2,2,2,88,1,3,3,3,3,3,4,88,1,3,3,1,2,4,1,3,68,6,4,10,3,2,2,1,1,1,17,1,1,4,9,1,93,0,0,0,0,1,5,6037,1,15,9,9,10,21,17,30, ,21,24,13, ,15,16,16,17,13,0,0
1198,2/28/2021 19:40:42,2/28/2021 19:58:53,1091,1,2.2005,5,1,2,4,4,1,10,Edge,2,3,1,2,2,4,"_1,_4,_5,_3,_2,_6,refused",4, ,"a,e,b,c,f,d",2,3,3,1,1,2,88,1,3,3,2,3,5,3,88,2,3,3,1,2,2,1,3,18,1,1,7,1,2,2,0,1,3,13,5,0,3,6,2,64,0,0,0,0,1,1,28075,2,113,161,41,7,7,11,333, ,10,236,8, ,8,8,75,8,13,0,0
1199,2/27/2021 12:19:41,2/28/2021 19:52:57,113596,1,.7588,2,1,3,6,1,3,8,Safari,2,3,1,1,3,4,"_1,_2,_4,_5,_3,_6,refused",6,"Because I've been told that it is simply political, a rushed job to get them approved, and because it wouldn't fully open the economy for another two years, as per certain doctor constantly on tv somehow doing research into it.","a,d,f,e,b,c",4,4,4,2,2,4,88,7,3,3,3,5,5,4,88,1,3,1,1,2,1,1,2,37,3,2,11,3,4,1,1,3,1,12,3,1,3,5,1,58,0,0,1,0,2,1,13179,1,12,6,5,8,5,127,32, ,13,24,11, ,7,7,11,5,6,0,0
1200,2/28/2021 19:43:42,2/28/2021 19:51:30,468,1,1.3355,5,1,1,6,2,3,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,3,88,4,88,2,1,1,1,1,88,1,3,71,6,4,9,2,1,1,0,5,1,17,1,1,3,5,3,59,0,1,0,0,4,5,12095,1,30, , , , , , , , ,27,13, ,8,10,16, ,9,0,0
1201,2/28/2021 19:55:07,2/28/2021 20:09:53,886,1,1.5614,5,1,1,4,5,1,3,Safari iPhone,2,1, ,88,2,2,"_1,_4,_5,_3,_2,_6,refused",6,Had COVID in January,"b,f,d,e,c,a",1,4,4,4,4,4,88,5,1,2,2,1,88,5,4,2,3,1,2,1,2,1,3,43,3,2,10,3,1,1,1,4,1,16,1,0,2,3,1,31,0,0,0,1,3,1,39149,1,10,11, ,45,98,56,62, ,46,64,28,6,125,70,88,13,138,0,0
1202,2/28/2021 19:58:02,2/28/2021 20:01:31,209,1,.6899,2,1,1,2,7,3,3,Safari iPhone,2,3,2,2,1,3,"_4,_2,_3,_5,_1,_6,refused",2, ,"c,a,d,e,f,b",3,4,3,1,1,3,88,4,5,3,3,3,4,5,3,2,2,4,1,2,2,2,1,28,2,1,10,3,4,2,0,2,1,9,5,1,3,7,1,74,0,0,0,0,2,1,48201,2,9,7,6,10,15,8,34, ,12,24,10,9,8,7,8,5,6,0,0
1203,2/28/2021 20:01:37,2/28/2021 20:04:08,151,1,1.1066,5,1,1,2,7,1,10,Chrome,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,2,2,88,3,88,2,1,1,1,1,88,1,3,77,7,4,14,4,1,1,1,2,1,13,1,1,4,9,1,92,0,0,0,0,2,5,41047,88,14, , , , , , , , ,32,10, ,12,10,11, ,10,0,0
1204,2/28/2021 20:02:36,2/28/2021 20:06:10,214,1,1.6213,5,1,1,4,5,3,4,Safari,2,5, ,88,1,88, ,88, , ,88,88,88,88,88,88,88,88,1,3,3,3,88,4,88,1,1,5,1,1,4,1,3,57,5,3,10,3,1,2,1,6,3,14,5,1,1,2,2,22,0,0,2,0,4,1,34031,2,15,9, ,8, , , , , ,33,20, ,21,13,42,18,11,0,0
1205,2/28/2021 20:02:37,2/28/2021 20:05:42,185,1,1.1152,5,1,1,4,5,1,3,Safari iPhone,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,1,1,1,2,2,88,3,88,1,1,1,1,1,2,1,3,47,4,3,13,4,1,2,1,3,1,15,1,1,2,4,1,44,0,0,0,0,3,1,38015,1,7,3, ,10,6, , ,9,18,23,12, ,7,6,7,23,34,0,0
1206,2/28/2021 20:04:09,2/28/2021 20:07:32,203,1,.1866,5,1,2,4,7,3,3,Safari iPhone,2,1, ,88,2,1, ,88, , ,88,88,88,88,88,88,2,7,2,2,2,2,3,2,88,1,1,1,2,1,4,1,3,60,5,4,13,4,2,2,1,2,1,21,1,1,4,9,1,93,0,0,0,0,2,1,6111,88,7,6, ,9,11, , ,18,14,38,9, ,12,8,15,14,6,0,0
1207,2/28/2021 20:05:07,2/28/2021 20:07:46,159,1,.1203,2,1,3,6,7,1,10,Edge,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,1,1,1,2,1,2,88,1,1,1,1,1,88,1,1,70,6,4,12,4,4,1,1,2,1,15,1,1,3,7,1,74,0,0,0,0,2,5,48141,2,11, , , , , , , , ,53,11, ,12,12,19, ,9,0,0
1208,2/28/2021 20:10:56,3/1/2021 12:03:33,57157,1,.2687,5,1,1,4,6,3,8,Chrome,2,5, ,88,1,88, ,88, , ,88,88,88,88,88,88,88,88,3,5,5,3,5,4,88,1,3,5,1,2,1,3,3,32,2,2,12,4,2,2,1,1,1,13,5,1,3,5,2,51,0,0,0,0,1,1,10005,1,14,6, ,6, , , , , ,121,30, ,12,11,17,11,5,0,0
1209,2/28/2021 20:14:34,2/28/2021 20:16:40,126,1,1.0569,5,1,1,6,1,3,3,Safari iPhone,1,88, ,88,88,88, ,88, , ,88,88,88,88,88,88,88,88,2,2,2,3,88,5,2,2,99,1,2,1,88,1,3,71,6,4,10,3,1,2,1,2,1,13,1,1,3,7,1,71,0,0,0,0,2,2,5051,1,7, , , , , , , , ,33,9,9,5,11,12, ,7,0,0
1210,2/28/2021 20:18:41,2/28/2021 20:24:45,364,1,2.095,5,1,1,4,1,3,8,Chrome,2,3,2,2,3,3,"_1,_3,_5,_4,_2,_6,refused",6,In the year's to come will the vaccines be safe just to many unanswered questions for mevannice,"e,f,d,c,a,b",2,2,3,2,3,3,88,1,3,4,3,3,88,2,88,1,3,4,1,2,2,1,3,57,5,3,9,2,1,2,1,1,4,3,2,1,3,5,1,57,0,0,0,0,1,6,45077,1,6,9,5,7,9,143,41, ,9,33,9, ,8,13,19,11,7,0,0
1211,2/28/2021 20:19:10,2/28/2021 20:22:48,218,1,.952,5,1,1,6,1,2,10,Chrome,2,2, ,88,2,1, ,88, , ,88,88,88,88,88,88,3,2,1,1,2,1,88,2,88,1,3,2,2,2,2,1,3,63,5,4,12,4,1,1,1,2,1,14,1,1,2,3,1,34,0,0,0,0,2,6,26139,1,8,10, ,17,11, , ,28,8,26,15, ,13,10,20,7,7,0,0
1212,2/28/2021 20:20:52,2/28/2021 23:16:52,10560,1,.6425,5,1,2,6,7,1,10,Chrome,2,3,2,1,2,3,"_1,_4,_3,_5,_2,_6,refused",6, ,"c,a,d,f,e,b",3,2,3,2,2,3,88,7,3,3,3,2,3,3,88,2,3,4,2,2,2,1,3,60,5,4,9,2,2,2,1,2,1,15,1,0,3,7,2,74,0,0,0,0,2,2,48049,88,10,8,187,89,22,53,10039, ,10,33,9, ,12,12,20,14,6,0,0
1213,2/28/2021 20:21:35,2/28/2021 20:26:36,301,1,1.1922,5,1,1,4,5,3,10,Firefox,2,3,1,1,2,3,"_1,_4,_2,_3,_5,_6,refused",2, ,"f,a,d,c,b,e",2,2,3,2,2,4,88,1,3,4,3,3,88,2,88,1,3,4,1,1,2,1,3,62,5,4,9,2,1,2,1,2,1,13,1,1,4,9,1,93,0,0,0,0,2,5,6013,88,8,9,8,8,11,49,56, ,11,31,7, ,10,13,26,20,7,0,0
